SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500660,GLAXOSMITH  ,A ,Q,1449.45,1456.35,1421.05,1425.05,1425.05,1441.00,462,2568,3681641.00,
500670,GUJ.NARMADA ,A ,Q,225.80,229.00,223.00,225.45,225.45,223.80,760,47007,10634650.00,
500672,NOVARTIS    ,A ,Q,635.00,635.00,611.40,619.80,619.80,639.50,773,6890,4280294.00,
500674,SANOFI      ,A ,Q,7790.30,7838.35,7754.90,7781.05,7798.00,7790.30,390,1071,8350361.00,
500680,PFIZER LTD. ,A ,Q,4475.00,4500.75,4399.35,4415.80,4415.80,4438.40,741,3288,14641621.00,
500690,GUJ.ST.FERT ,A ,Q,78.50,80.25,75.90,76.85,76.85,78.15,672,85695,6663750.00,
500696,HIND UNI LT ,A ,Q,2270.00,2270.65,2232.20,2241.90,2241.90,2262.40,2461,33016,74216518.00,
500710,AKZOINDIA   ,A ,Q,2207.55,2215.00,2190.00,2195.05,2200.00,2201.70,223,974,2144970.00,
500730,NOCIL LTD   ,A ,Q,155.55,164.85,152.50,160.65,160.65,155.60,3442,279339,44871879.00,
500770,TATA CHEM.  ,A ,Q,567.00,569.00,555.00,560.90,561.45,559.15,2395,115365,64841400.00,
500777,T.P.L.      ,B ,Q,43.00,44.10,42.60,42.70,42.70,42.35,298,53958,2338777.00,
500780,ZUARIGLOB   ,T ,Q,95.00,97.85,93.55,94.15,94.15,97.10,130,34034,3257150.00,
500790,NESTLE (I)  ,A ,Q,17449.85,17500.00,17241.00,17286.10,17286.10,17416.65,1273,3486,60623854.00,
500800,TATACONSUM  ,A ,Q,617.00,617.15,603.40,607.50,607.50,610.40,4347,146534,89241564.00,
500820,ASIAN PAINTS,A ,Q,2528.00,2528.00,2465.00,2486.00,2486.30,2505.40,2564,54905,136795545.00,
500825,BRITANIA IND,A ,Q,3473.20,3488.00,3410.00,3422.10,3422.10,3463.55,5816,42275,145586373.00,
500830,COLGATE PALM,A ,Q,1609.10,1613.60,1585.50,1591.65,1592.55,1608.15,932,11814,18875979.00,
500840,EIH LTD.    ,A ,Q,99.50,99.50,97.60,98.35,98.35,97.75,315,33827,3328550.00,
500850,INDIAN HOTEL,A ,Q,127.40,130.70,127.40,129.15,129.10,127.35,1587,258035,33436670.00,
500870,CASTROL     ,A ,Q,129.25,130.65,128.25,129.00,129.00,130.60,900,55553,7176361.00,
500875,ITC LTD.    ,A ,Q,225.95,225.95,215.80,217.45,217.45,226.45,26515,3410440,745241118.00,
500877,APOLLO TYRES,A ,Q,243.00,243.35,236.60,239.50,239.70,240.05,5104,595502,142980404.00,
500878,CEAT LIMITED,A ,Q,1655.00,1685.95,1614.00,1670.20,1658.95,1654.65,1090,18409,30457049.00,
500890,MODI RUBBER ,T ,Q,92.30,92.30,83.60,92.30,92.30,87.95,50,2484,226472.00,
500940,FINOLEX IND.,A ,Q,686.00,690.00,671.60,675.15,674.10,677.00,2052,20820,14152209.00,
501148,DALAL ST INV,XT,Q,264.85,264.85,259.70,264.85,264.85,259.70,32,253,66737.00,
501150,CENTRUM CAP ,B ,Q,25.00,25.15,24.30,25.00,25.00,25.00,777,274059,6746903.00,
501242,TCI FINANCE ,B ,Q,6.32,6.46,6.31,6.31,6.31,6.64,19,3374,21584.00,
501295,INDUS.INV.TR,B ,Q,58.00,58.00,57.50,57.50,57.50,55.80,2,50,2887.00,
501298,INDUS.&PRUD.,X ,Q,1086.50,1121.00,1086.50,1115.60,1119.00,1101.10,33,294,326206.00,
501301,TATA INVEST.,A ,Q,1082.80,1105.45,1073.45,1079.45,1075.50,1085.45,360,3194,3462563.00,
501314,PRISMX      ,X ,Q,37.30,37.30,37.30,37.30,37.30,36.60,6,775,28907.00,
501343,MOTOR&GEN.FI,B ,Q,19.30,19.85,19.15,19.70,19.70,19.30,46,664,13033.00,
501370,WALCHAND PF ,X ,Q,52.40,56.00,52.40,53.65,53.00,55.40,7,296,15848.00,
501391,W.H.BRADY   ,X ,Q,130.20,130.75,130.20,130.50,130.75,126.50,2,2,260.00,
501423,SHA ENG PLA ,X ,Q,913.60,959.00,913.60,945.20,935.00,940.40,60,1519,1440119.00,
501425,BOM.BURMAH  ,A ,Q,1249.00,1259.95,1236.00,1240.60,1239.80,1246.00,288,3133,3909468.00,
501430,BOM.CYCLE   ,X ,Q,466.00,494.40,455.50,470.00,470.00,460.10,76,783,369508.00,
501455,GREAVES COTT,A ,Q,88.25,94.10,88.25,92.10,92.15,87.75,2847,309356,28513614.00,
501700,INDIA NIVEH ,X ,Q,20.50,21.05,20.30,20.90,20.90,20.40,25,2002,41692.00,
501831,COAST CORP  ,X ,Q,187.00,187.00,175.00,179.80,182.90,184.80,261,22309,3965846.00,
501848,GLOBAL OFFS ,B ,Q,8.24,8.27,7.80,8.27,8.25,7.88,89,32739,269492.00,
501945,DHENUBUILD  ,X ,Q,1.59,1.59,1.59,1.59,1.59,1.56,1,2000,3180.00,
502015,ASIIL       ,X ,Q,16.00,16.00,15.30,15.55,15.65,15.80,29,6680,104154.00,
502090,SAGAR CEM.  ,A ,Q,690.00,716.75,688.00,702.60,702.65,693.20,561,6621,4640319.00,
502137,DECAN CEMENT,B ,Q,394.35,408.80,386.65,400.85,400.85,393.65,1148,21557,8630941.00,
502157,MANGALAM CEM,A ,Q,271.30,275.55,264.40,266.80,264.50,268.00,231,5467,1482700.00,
502168,N C L IND.  ,A ,Q,168.90,169.65,164.50,165.60,164.80,164.85,1974,87491,14640554.00,
502175,SAURAS.CEM. ,X ,Q,60.00,63.70,56.55,61.60,61.60,60.15,1447,246487,15149286.00,
502180,SRI DIGV CEM,B ,Q,57.70,59.40,57.25,57.80,57.80,57.70,218,46066,2678925.00,
502219,BORORENEW   ,A ,Q,305.00,310.00,295.55,298.20,298.20,304.45,2008,69876,21116155.00,
502271,RAASI REFRAC,X ,Q,5.12,5.12,5.12,5.12,5.12,4.88,1,9,46.00,
502281,TRIVENI GLAS,X ,Q,5.83,6.12,5.60,5.75,5.75,5.83,82,50509,297639.00,
502330,ANDPAPER    ,B ,Q,226.85,230.05,224.35,227.60,227.00,228.60,353,8181,1862046.00,
502355,BALKRISH IND,A ,Q,1669.00,1678.60,1647.30,1655.55,1653.00,1648.40,2082,33239,55203987.00,
502420,ORIENT PAPER,B ,Q,21.00,22.00,21.00,21.65,21.65,21.50,412,129332,2776021.00,
502445,CITADEL     ,X ,Q,10.75,10.75,10.22,10.25,10.25,10.75,10,427,4420.00,
502448,ROLLATAINER ,T ,Q,3.35,3.60,3.35,3.50,3.50,3.50,12,13336,46298.00,
502450,SESHA.PAPER ,A ,Q,140.00,143.00,140.00,140.80,141.20,140.15,98,3187,450725.00,
502587,NATHIND     ,X ,Q,80.70,94.40,76.20,90.75,90.75,83.00,472,60216,5350755.00,
502589,VAPI PAPER  ,XT,Q,30.40,30.40,30.40,30.40,30.40,32.00,2,102,3100.00,
502742,SINTEX IND. ,T ,Q,4.19,4.19,3.95,4.06,4.06,4.12,774,376847,1520051.00,
502820,DCM LTD.    ,B ,Q,35.25,35.25,32.05,32.85,32.85,32.05,505,68312,2354118.00,
502865,FORBES & CO ,B ,Q,1500.00,1590.00,1470.00,1536.60,1536.60,1493.00,123,2287,3457002.00,
502873,H.P.COTTON  ,X ,Q,34.35,35.85,34.35,35.80,35.80,34.55,8,509,17779.00,
502893,UNITEDINT   ,X ,Q,11.87,11.87,11.87,11.87,11.87,12.49,1,499,5923.00,
502937,KESORAM IND ,B ,Q,67.10,69.55,65.90,66.65,66.65,66.95,544,74244,5004999.00,
502958,LAKSHMI MILL,X ,Q,1928.00,2279.00,1925.00,1957.15,1980.00,1936.85,152,1028,2131677.00,
502986,VARDH TEXT  ,A ,Q,1011.05,1032.65,1011.05,1028.00,1027.35,1039.10,221,876,899244.00,
503015,MODERN INDIA,XT,Q,49.00,52.20,49.00,49.70,52.20,49.85,11,113,5579.00,
503031,PENLAND LTD ,B ,Q,5.72,6.02,5.72,5.90,5.89,5.98,27,5943,35364.00,
503092,PASUPATI SPG,Z ,Q,6.98,6.98,6.98,6.98,6.98,6.65,5,130,907.00,
503100,PHOENIX MILL,A ,Q,814.05,838.00,799.30,816.75,812.55,817.35,710,8035,6624201.00,
503101,MARATHON NEX,B ,Q,77.65,78.00,76.20,78.00,78.00,77.20,24,733,56332.00,
503127,RAJA BAHADUR,XT,Q,2547.05,2547.05,2547.05,2547.05,2547.05,2599.00,1,1,2547.00,
503162,REL.CHEMOTX ,X ,Q,78.50,78.50,76.00,76.65,76.05,76.50,64,2104,161362.00,
503169,RUBY MILLS  ,B ,Q,187.05,193.30,185.00,191.00,191.00,187.25,109,2750,525547.00,
503229,SIMPLEX REAL,X ,Q,50.00,54.00,50.00,54.00,54.00,53.45,2,6,304.00,
503310,SWAN ENG    ,A ,Q,145.05,149.40,141.80,148.15,148.15,145.15,1534,102814,14957237.00,
503349,VICTORIA MIL,X ,Q,1836.20,1865.00,1810.00,1838.00,1811.05,1883.20,12,39,71324.00,
503624,SVARAJ TRAD ,XT,Q,5.64,5.64,5.36,5.36,5.36,5.64,14,6143,33361.00,
503641,ZODIAC VEN  ,XT,Q,4.51,4.51,4.30,4.40,4.40,4.50,32,9062,40237.00,
503657,VEER ENERGY ,X ,Q,9.42,9.87,9.10,9.50,9.50,9.48,66,10496,98472.00,
503663,TILAK       ,X ,Q,1.81,1.98,1.81,1.97,1.97,1.90,49,15126,27834.00,
503669,KKFIN       ,XT,Q,7.84,7.84,7.84,7.84,7.84,8.25,1,1000,7840.00,
503691,SAHARA ONE  ,XT,Q,29.80,29.80,29.80,29.80,29.80,28.40,4,159,4738.00,
503722,BANSW.SYNTEX,B ,Q,109.40,114.85,108.00,111.10,112.00,111.45,166,3723,410102.00,
503776,MODIPON     ,X ,Q,22.60,22.60,20.60,21.00,21.00,21.60,3,81,1682.00,
503804,SHRI DINESH ,X ,Q,288.00,295.00,276.00,276.35,276.00,282.55,37,2295,660393.00,
503806,SRF LIMITED ,A ,Q,5671.40,5755.00,5573.00,5619.40,5635.00,5664.30,854,5869,33254790.00,
503811,SIYARAM SILK,B ,Q,196.00,197.40,190.05,192.55,192.00,196.00,180,6020,1165439.00,
503816,SWAD.POLYTEX,XT,Q,6.47,6.47,6.35,6.35,6.35,6.47,2,26,166.00,
503960,BHARAT BIJLE,A ,Q,1048.05,1086.60,1030.00,1065.55,1070.00,1053.50,766,7522,7994519.00,
504000,ELPRO INTER ,X ,Q,42.20,42.20,40.00,41.05,41.00,41.70,65,11745,479004.00,
504008,EMCO LTD.   ,Z ,Q,1.47,1.51,1.38,1.40,1.51,1.45,28,21469,30513.00,
504028,GEE LTD     ,X ,Q,39.50,39.50,37.30,38.60,38.60,38.35,44,8389,320536.00,
504036,HIND.RECT   ,B ,Q,154.00,154.00,141.25,144.60,143.80,145.65,130,6282,906870.00,
504058,NIPPOBATRY  ,B ,Q,730.05,730.05,698.50,701.25,698.50,718.90,274,2191,1551236.00,
504067,ZENSAR TECH.,A ,Q,228.95,231.50,228.50,228.75,229.00,226.25,120,3411,785868.00,
504076,JYOTI LTD.  ,X ,Q,9.50,9.50,9.03,9.50,9.50,9.50,5,150,1420.00,
504080,JSL LTD.    ,XT,Q,87.90,87.90,87.90,87.90,87.90,83.75,2,51,4482.00,
504092,INDOKEM LTD.,X ,Q,20.50,21.40,20.30,20.95,21.00,20.50,24,5200,109409.00,
504093,PANA ENERG  ,X ,Q,230.00,234.95,218.00,219.55,218.65,223.50,276,11548,2554765.00,
504112,NELCO LTD.  ,A ,Q,220.95,231.40,220.55,223.10,223.10,219.20,678,19775,4477862.00,
504132,PERM MAGNETS,X ,Q,161.00,164.95,154.00,160.05,161.00,160.10,209,13363,2139645.00,
504176,HIGH ENERGY ,X ,Q,900.00,928.00,825.00,875.70,884.00,885.25,171,1621,1432416.00,
504180,STD.BATTERY ,XT,Q,26.10,26.10,26.10,26.10,26.10,25.60,7,895,23359.00,
504212,UNIV.CABLE  ,B ,Q,139.40,140.00,137.50,138.75,139.00,138.35,184,7400,1027810.00,
504220,W.S.INDUSTR.,B ,Q,3.81,3.81,3.51,3.81,3.81,3.47,9,1234,4552.00,
504240,DELTON CABLE,X ,Q,37.70,37.70,37.05,37.40,37.40,37.65,12,1750,65355.00,
504258,LAKSHMI ELEC,X ,Q,290.00,314.90,288.00,311.15,311.15,292.55,222,6985,2128832.00,
504273,MODULEX     ,X ,Q,7.10,7.10,6.90,7.00,7.00,7.00,19,2629,18290.00,
504286,DELTAMAGNT  ,B ,Q,27.10,27.10,25.60,25.65,25.65,26.45,13,20438,539310.00,
504335,PAZEL       ,XT,Q,0.25,0.25,0.25,0.25,0.25,0.24,397,1853695,463423.00,
504341,RELTD       ,X ,Q,35.35,38.10,34.00,35.70,35.70,34.65,34,4117,151800.00,
504356,MULTI-PURPOS,XT,Q,9.89,9.89,9.89,9.89,9.89,9.70,1,1,9.00,
504378,NYSSACORP   ,XT,Q,2.26,2.26,2.26,2.26,2.26,2.22,5,1071,2420.00,
504392,KRISHNA VEN ,XT,Q,11.52,11.52,11.52,11.52,11.52,10.98,1,1,11.00,
504398,SJ CORP LTD ,X ,Q,12.60,12.60,12.60,12.60,12.60,12.00,1,50,630.00,
504605,UNI ABEX    ,X ,Q,400.65,401.00,400.65,401.00,401.00,396.40,3,150,60132.00,
504614,SARDA ENMIN ,B ,Q,381.00,386.20,376.50,380.30,382.00,380.40,298,6356,2423796.00,
504646,BHAGWATI AUT,X ,Q,121.50,129.95,121.50,126.45,124.15,126.85,4,6,753.00,
504697,GALADA TELE.,Z ,Q,1.40,1.40,1.40,1.40,1.40,1.34,2,510,714.00,
504741,IND.HUME PIP,A ,Q,193.00,193.45,186.00,189.60,189.60,198.30,517,13263,2518114.00,
504786,INVEST &PREC,X ,Q,215.00,225.00,212.90,218.50,218.50,212.10,28,1202,260944.00,
504810,INFORMEDTEC ,X ,Q,20.24,20.24,20.24,20.24,20.24,19.28,2,110,2226.00,
504840,KAIRA CAN CO,X ,Q,1200.00,1244.80,1120.10,1190.10,1243.50,1200.00,49,428,500305.00,
504879,ORIENT ABRAS,B ,Q,23.50,23.85,22.75,23.15,23.15,23.45,88,10146,235680.00,
504882,NATIONAL STD,XT,Q,539.95,540.00,539.95,540.00,540.00,540.00,4,56,30239.00,
504908,DUNCANENG   ,X ,Q,119.00,119.00,112.50,112.50,112.50,119.05,5,115,13587.00,
504918,SANDUR MANG.,X ,Q,994.95,1030.00,981.00,990.25,990.25,984.25,999,14305,14371166.00,
504959,STOVAC IND. ,X ,Q,2009.00,2009.00,1985.05,2007.85,2007.85,2015.00,28,91,182532.00,
504961,TATA YODOGAW,XT,Q,46.15,46.15,44.10,45.30,45.00,46.15,57,6405,290234.00,
504966,TINPLATE    ,A ,Q,177.00,177.95,173.00,174.50,175.25,174.60,1672,106290,18683697.00,
504973,CHOLAHLDNG  ,A ,Q,532.60,550.20,532.60,547.50,545.45,546.30,74,783,428035.00,
505010,AUTO AXLES  ,A ,Q,1174.00,1179.05,1155.05,1163.85,1163.00,1154.90,556,55276,64132915.00,
505036,AUTO COR.GOA,X ,Q,456.60,470.60,456.60,468.10,468.00,465.40,62,891,414830.00,
505075,SETCO AUTO  ,B ,Q,16.16,16.90,15.95,16.08,15.96,16.03,300,46133,758194.00,
505141,SCOOTERS IND,T ,Q,31.00,31.00,29.50,30.15,30.15,30.45,71,5059,151733.00,
505160,TALBROS AUTO,B ,Q,187.20,205.90,186.30,199.45,201.00,186.05,1096,25146,5041699.00,
505163,ZF STEERING ,X ,Q,415.25,424.00,405.50,421.15,420.00,413.05,103,2532,1043999.00,
505192,SMLISUZU    ,A ,Q,505.65,511.95,502.00,503.05,502.00,507.10,58,483,244503.00,
505196,TIL LTD.    ,B ,Q,180.00,184.05,173.00,179.60,177.85,178.00,54,822,145527.00,
505200,EICHER MOTOR,A ,Q,2825.00,2846.00,2766.65,2779.25,2779.25,2818.50,8711,273467,765685038.00,
505216,ALFRED HERB ,X ,Q,542.50,542.50,541.45,542.05,541.45,557.70,6,50,27103.00,
505232,VELJAN      ,X ,Q,825.00,825.00,800.10,814.15,819.95,818.75,40,235,190592.00,
505242,DYNAMAT.TECH,B ,Q,800.00,879.50,800.00,863.10,857.60,840.45,434,2921,2514280.00,
505250,G.G.DANDEKAR,X ,Q,46.05,47.35,46.05,47.00,47.00,45.10,12,596,28034.00,
505255,GMM PFAUDLER,A ,Q,3784.90,3784.90,3688.00,3699.15,3706.50,3765.80,408,1429,5339497.00,
505283,KIRLOSAR PN ,X ,Q,216.05,219.15,210.55,214.30,214.00,214.30,627,44672,9628807.00,
505299,KPT         ,X ,Q,86.00,91.00,84.35,85.65,91.00,86.00,15,1004,86082.00,
505302,LAXMI AUTOLM,X ,Q,51.45,51.45,47.55,49.90,49.90,50.05,23,1724,85674.00,
505324,MANUGRAPH IN,B ,Q,12.15,12.31,12.15,12.31,12.31,12.51,5,185,2250.00,
505355,NESCO LTD   ,A ,Q,605.95,618.90,576.05,615.30,617.70,602.25,1260,28656,17292847.00,
505358,INTEGRA ENG ,X ,Q,29.50,31.00,29.40,30.15,30.05,30.30,58,14952,446703.00,
505368,REVATHI EQU.,B ,Q,595.60,596.00,575.00,581.00,581.00,588.20,27,158,92888.00,
505400,TEXINFRA    ,B ,Q,71.90,73.50,70.15,72.05,71.75,70.10,266,24778,1782769.00,
505412,WENDT(INDIA),B ,Q,3200.00,3219.50,3178.70,3184.80,3178.70,3200.00,17,29,92684.00,
505509,RESPON IND  ,A ,Q,180.00,180.00,175.20,176.35,176.35,175.85,32,4493,795131.00,
505523,MAHA CORP   ,XT,Q,0.67,0.67,0.67,0.67,0.67,0.68,5,2251,1508.00,
505526,DOLAT INV.  ,B ,Q,56.65,59.10,56.65,57.90,57.90,58.15,272,19329,1127867.00,
505533,WESTLIFE DEV,A ,Q,463.40,464.05,455.60,459.45,456.10,460.65,101,1301,600644.00,
505537,ZEE ENTER   ,A ,Q,215.20,218.25,211.90,212.50,212.50,215.20,14433,2682404,578581054.00,
505576,GOLDCORP    ,X ,Q,70.00,70.00,70.00,70.00,70.00,72.80,1,4,280.00,
505590,SVPGLOB     ,XT,Q,71.30,72.00,69.00,71.40,71.40,71.30,445,51366,3649803.00,
505650,SKYL MILLAR ,X ,Q,6.32,6.32,6.08,6.30,6.30,6.20,13,5009,30542.00,
505681,BIMETAL BEAR,X ,Q,314.00,326.00,308.05,323.35,325.50,314.00,39,683,217825.00,
505688,BHARAT GEARS,B ,Q,86.00,87.85,82.85,84.70,84.40,79.90,618,53782,4623900.00,
505690,BRADY MORRIS,X ,Q,89.35,89.35,85.00,88.90,88.90,85.10,5,15,1334.00,
505693,LATIMMETAL  ,X ,Q,41.80,44.00,41.80,43.95,43.95,44.00,7,1025,43403.00,
505700,ELECON ENG  ,B ,Q,55.85,59.10,55.00,56.05,56.05,57.70,2642,277829,15842915.00,
505710,GRAUER& WEIL,X ,Q,44.65,45.30,42.50,44.00,44.00,42.70,2681,608315,26914121.00,
505711,GAJRA BEVEL ,XT,Q,2.99,2.99,2.99,2.99,2.99,3.14,4,412,1231.00,
505712,HIMTEK      ,X ,Q,70.55,73.20,67.20,73.20,73.20,66.55,87,9162,664883.00,
505714,GABRIEL(I)  ,A ,Q,114.00,117.00,114.00,114.95,115.00,115.95,377,15809,1824437.00,
505720,HERC.HOISTS ,B ,Q,125.40,126.00,122.40,123.05,122.65,125.00,83,3462,430795.00,
505725,HIND.EVEREST,X ,Q,134.70,134.70,134.70,134.70,134.70,128.30,6,466,62770.00,
505726,IFB IND.LTD.,A ,Q,1353.00,1369.05,1321.00,1332.90,1325.35,1349.75,392,3043,4086503.00,
505729,SINGER INDIA,X ,Q,42.50,42.50,40.00,40.75,40.75,41.40,183,25385,1041794.00,
505737,INTER.COMBUS,X ,Q,180.05,180.05,174.30,175.10,175.00,180.20,14,592,103872.00,
505744,FED MOG GOE ,A ,Q,300.00,307.85,291.30,307.85,307.85,279.90,6359,114858,34504096.00,
505750,JOSTS ENG.  ,X ,Q,675.15,695.00,675.15,680.00,680.00,676.05,16,193,131090.00,
505790,SCHAEFFLER  ,A ,Q,5019.00,5026.85,4919.65,4939.40,4934.60,4946.40,526,1518,7525567.00,
505800,RANE HOLDIN ,A ,Q,587.65,612.40,587.65,591.70,591.70,581.40,154,1212,724155.00,
505827,SNL BEARINGS,X ,Q,216.75,219.50,207.10,210.65,215.90,213.90,49,1604,340411.00,
505840,JAIPAN INDUS,XT,Q,8.10,8.10,8.10,8.10,8.10,8.40,4,1200,9720.00,
505850,MANCREDIT   ,X ,Q,61.00,62.00,59.45,59.65,60.95,61.00,60,7763,469698.00,
505854,TRF LTD.    ,B ,Q,104.05,105.00,102.05,104.10,104.50,103.40,341,6812,710463.00,
505872,WPIL LTD.   ,X ,Q,630.05,665.00,630.05,655.25,655.25,637.35,431,15431,9992167.00,
505890,KENNAMETAL  ,A ,Q,980.00,980.00,960.10,961.20,961.20,973.15,47,322,310283.00,
505893,HINDHARD    ,X ,Q,118.65,123.90,114.00,123.90,123.90,118.00,24,1476,182634.00,
505978,TRITON VALVE,X ,Q,1102.00,1140.95,1100.00,1102.30,1130.00,1096.75,105,1320,1474791.00,
506022,PRAKASH IND.,A ,Q,52.25,52.35,51.00,51.35,51.80,51.90,450,61120,3152129.00,
506074,ARSHIYA     ,T ,Q,34.50,34.50,32.50,34.45,34.45,32.90,170,28993,992053.00,
506076,GRIND NORTON,A ,Q,885.00,887.40,864.30,869.50,874.20,867.75,597,4054,3555654.00,
506079,LAKSHMI PREC,Z ,Q,5.16,5.16,4.71,4.71,4.71,4.93,3,200,987.00,
506105,STANROSE MAF,X ,Q,75.40,81.50,75.00,79.00,79.05,78.15,23,1215,92182.00,
506109,GENESYS INT.,T ,Q,67.90,68.00,65.85,65.90,65.90,67.90,7,585,38622.00,
506122,PANKAJPIYUS ,XT,Q,43.05,46.00,41.95,44.65,46.00,43.90,12,215,9329.00,
506128,PARNAXLAB   ,X ,Q,35.15,35.60,33.50,34.30,33.50,34.95,14,1410,47823.00,
506146,VISAGAR POL ,T ,Q,0.98,1.08,0.98,1.08,1.08,1.03,306,1826559,1839583.00,
506184,KANANI IND  ,B ,Q,5.03,5.03,5.03,5.03,5.03,5.29,2,25,125.00,
506186,GCKL        ,X ,Q,13.19,13.19,11.59,12.82,13.00,12.30,10,380,4573.00,
506194,ARIH SUPER  ,B ,Q,40.00,41.15,39.80,41.15,41.15,39.80,10,5260,209877.00,
506197,BLISSGVS PH ,A ,Q,183.00,183.10,180.25,181.10,180.45,182.70,1407,289311,52714283.00,
506222,INEOSSTYRO  ,B ,Q,1048.65,1055.00,1012.00,1018.85,1018.85,1040.75,740,5009,5132007.00,
506235,ALEMBIC LTD.,A ,Q,103.00,103.00,100.40,101.15,101.15,101.25,625,48346,4923247.00,
506248,AMINES&PLAST,X ,Q,71.15,71.15,67.10,68.70,68.70,69.45,270,18129,1254900.00,
506260,ANUH PHARMA ,X ,Q,115.00,123.90,114.20,118.85,118.85,114.20,1195,85356,10206035.00,
506261,MODISON MET.,X ,Q,46.90,47.30,46.30,46.90,46.90,47.80,156,22885,1069023.00,
506285,BAYER CROP  ,A ,Q,5337.60,5358.20,5165.85,5186.40,5191.00,5536.95,881,3552,18536197.00,
506365,CHEMO PHARMA,XT,Q,26.15,26.15,25.65,25.65,25.65,26.15,2,102,2666.00,
506390,CLARI CHEM  ,A ,Q,396.25,405.25,388.60,391.55,391.55,393.10,1209,35346,14103887.00,
506395,COROM INTER ,A ,Q,760.30,765.95,752.65,756.05,756.05,760.30,1407,52893,40262392.00,
506401,DEEPAK NITR.,A ,Q,1135.00,1159.00,1098.10,1110.10,1110.10,1130.40,9527,125662,141995965.00,
506405,DHARAMSI CHM,X ,Q,210.90,214.40,205.15,212.50,212.50,204.65,598,44093,9288201.00,
506414,FERMENTA    ,X ,Q,285.50,290.50,273.00,275.60,275.60,282.55,856,32217,8931562.00,
506480,GOCLCORP    ,B ,Q,279.95,279.95,240.00,242.65,242.65,246.45,478,8192,2045334.00,
506520,JAYSHRI CHEM,X ,Q,4.54,4.54,4.26,4.32,4.31,4.38,20,3068,13230.00,
506525,KANORIA CHEM,T ,Q,61.20,63.05,59.20,63.05,63.05,60.05,226,57903,3605864.00,
506528,KELTECH EN. ,X ,Q,527.00,529.35,513.05,517.00,517.00,524.75,37,760,397632.00,
506530,KEMP & CO.  ,X ,Q,427.00,427.00,427.00,427.00,427.00,427.55,1,85,36295.00,
506532,NITTA GELA  ,X ,Q,169.00,171.70,169.00,171.35,171.50,169.90,44,5977,1020431.00,
506579,ORIENT.CARB.,A ,Q,939.45,955.00,931.70,949.90,952.00,932.50,606,5209,4942894.00,
506590,PHIL.CARBON ,A ,Q,198.00,203.20,193.05,194.10,194.10,197.55,1927,218022,43181095.00,
506597,AMAL PRODUCT,X ,Q,219.95,259.85,217.00,254.60,254.60,217.85,569,32424,7852668.00,
506605,POLYCHEM    ,X ,Q,430.00,490.00,430.00,444.85,470.00,480.00,12,125,56707.00,
506618,PUN.CHEM    ,B ,Q,879.00,879.00,856.00,860.00,860.00,845.25,23,101,86924.00,
506642,SADHANA NITR,X ,Q,20.35,21.20,20.35,21.00,21.00,20.95,298,49851,1030723.00,
506655,SUDARSH.CHEM,A ,Q,508.00,511.50,504.10,509.75,508.00,508.80,263,4315,2194315.00,
506685,ULTRAMARINE ,X ,Q,362.00,362.00,330.00,352.05,352.05,366.20,1767,72768,25392957.00,
506687,TRANSPEK    ,X ,Q,1476.00,1519.95,1451.00,1467.05,1467.05,1498.25,597,6640,9833710.00,
506690,UNICHEM LAB ,A ,Q,324.00,324.00,302.05,309.45,303.35,307.45,419,9029,2764959.00,
506734,MYS PETRO   ,X ,Q,61.90,61.90,59.75,60.10,59.75,60.50,17,1340,80330.00,
506767,ALKYL AMINES,A ,Q,5380.00,5481.00,5293.45,5349.15,5331.00,5334.55,1564,7769,41749281.00,
506808,TUTICORIN.  ,X ,Q,7.85,7.96,7.17,7.26,7.63,7.66,32,3819,28641.00,
506820,ASTRAZEN.PH.,A ,Q,3725.00,3739.75,3649.35,3671.35,3671.35,3721.15,1256,4953,18245862.00,
506852,PUN.ALKALI  ,X ,Q,59.90,59.90,57.00,57.95,57.30,58.95,183,68843,4025872.00,
506854,TANFAC IND. ,X ,Q,243.00,268.90,234.40,260.65,260.65,229.65,2120,156698,39037260.00,
506858,GUJ.PETRO   ,XT,Q,13.00,13.00,13.00,13.00,13.00,12.40,1,11,143.00,
506879,GUJ.THEMIS. ,X ,Q,230.00,235.00,226.00,229.90,231.90,236.20,616,41459,9555663.00,
506910,JAYSN DYEST ,X ,Q,51.05,51.30,51.05,51.30,51.30,52.20,2,151,7708.00,
506919,MAKERS LAB. ,X ,Q,262.50,298.40,260.00,287.35,285.15,271.30,749,35979,10301747.00,
506935,CONT.CHEM   ,XT,Q,13.34,13.34,13.34,13.34,13.34,12.71,1,30,400.00,
506943,J.B.CHEMICAL,A ,Q,1225.00,1257.70,1176.40,1200.45,1200.45,1195.50,3789,51283,62011884.00,
506975,RAJ.PETRO   ,P ,Q,2.70,2.80,2.60,2.60,2.60,2.73,4,500,1330.00,
506981,BL.CHIP TEX ,X ,Q,93.00,93.00,89.00,93.00,93.00,91.90,16,344,31520.00,
507155,JAGATJIT IND,XT,Q,36.90,39.65,36.85,38.80,38.80,38.50,14,1499,56056.00,
507180,KESAR ENT.  ,X ,Q,38.80,38.85,38.80,38.85,38.85,38.00,2,20,776.00,
507205,TILAKNAG IND,B ,Q,28.20,30.00,27.45,27.50,27.65,27.05,48,11045,313860.00,
